,2,4,8,16,32,64
10,0.04736137390136719,0.0051097869873046875,0.012992620468139648,0.03940558433532715,0.12803196907043457,0.4580681324005127
40,0.0030035972595214844,0.007308483123779297,0.016347408294677734,0.04510378837585449,0.14481496810913086,0.5127618312835693
160,0.006011962890625,0.012818574905395508,0.030382156372070312,0.08264708518981934,0.2747368812561035,0.9411368370056152
640,0.017763614654541016,0.048450469970703125,0.14184975624084473,0.48863863945007324,1.809645414352417,7.061507225036621
2560,0.1041560173034668,0.39157891273498535,1.537024736404419,6.479512691497803,25.387761116027832,Timeout: 30s
10240,1.0521748065948486,5.261347532272339,23.32048535346985,Timeout: 30s,,
