,2,4,8,16,32,64
10,0.17032122611999512,0.24454522132873535,0.38126349449157715,0.6611549854278564,1.2600610256195068,2.6201841831207275
40,0.28267884254455566,0.448256254196167,0.7963981628417969,1.5279605388641357,2.960062026977539,6.041056156158447
160,0.6948285102844238,1.2828090190887451,2.464373826980591,4.976708173751831,9.855063438415527,20.600369453430176
640,2.410723924636841,4.792137861251831,9.45995020866394,19.512537240982056,Timeout: 30s,
2560,9.326555728912354,19.482229232788086,Timeout: 30s,,,
10240,Timeout: 30s,,,,,
