,2,4,8,16,32,64
10,0.13386058807373047,0.2055966854095459,0.33787059783935547,0.5848007202148438,1.1297063827514648,2.3563685417175293
40,0.28823280334472656,0.46369385719299316,0.8234739303588867,1.539684772491455,3.0210471153259277,6.223991870880127
160,0.6931548118591309,1.2987828254699707,2.571103096008301,5.024398326873779,9.820067405700684,20.798609018325806
640,2.4766948223114014,4.8654844760894775,9.556262969970703,19.764180898666382,Timeout: 30s,
2560,9.466248989105225,19.740207195281982,Timeout: 30s,,,
10240,Timeout: 30s,,,,,
