,2,4,8,16,32,64
10,0.1385209560394287,0.21222662925720215,0.34269189834594727,0.5988280773162842,1.105090618133545,2.46852445602417
40,0.2975177764892578,0.4504256248474121,0.8098263740539551,1.53812575340271,2.9028518199920654,5.978276014328003
160,0.7277858257293701,1.3280458450317383,2.534505844116211,5.086416482925415,9.997844934463501,20.291096687316895
640,2.5460498332977295,4.789999723434448,9.531862497329712,19.541088104248047,Timeout: 30s,
2560,9.352367639541626,19.185093641281128,Timeout: 30s,,,
10240,Timeout: 30s,,,,,
