,2,4,8,16,32,64
10,0.0045185089111328125,0.007331132888793945,0.023015499114990234,0.03583884239196777,0.1261284351348877,0.47707152366638184
40,0.0030748844146728516,0.0074558258056640625,0.015367984771728516,0.04439592361450195,0.1472635269165039,0.5230441093444824
160,0.004744052886962891,0.009809494018554688,0.027515172958374023,0.07572197914123535,0.2616591453552246,0.921302080154419
640,0.015002250671386719,0.04064655303955078,0.12696123123168945,0.5156834125518799,1.758516788482666,7.2328150272369385
2560,0.09067106246948242,0.3669402599334717,1.55619215965271,6.562200307846069,Error,
10240,1.0169892311096191,5.330198526382446,Error,,,
