,2,4,8,16,32,64
10,0.024409055709838867,0.033855438232421875,0.054739952087402344,0.10970687866210938,0.25909996032714844,0.7328357696533203
40,0.04083752632141113,0.05741167068481445,0.11677408218383789,0.23125171661376953,0.4943735599517822,1.146484375
160,0.08978676795959473,0.17548108100891113,0.3175690174102783,0.6471400260925293,1.384441614151001,3.2584145069122314
640,0.3056957721710205,0.5888147354125977,1.227712869644165,2.915430784225464,6.18916654586792,16.363347053527832
2560,1.267378807067871,2.6253864765167236,5.952268838882446,15.672376871109009,Timeout: 30s,
10240,5.528952121734619,14.426004409790039,Timeout: 30s,,,
