,2,4,8,16,32,64
40,0.0066492557525634766,0.005998134613037109,0.015966415405273438,0.045191049575805664,0.14984536170959473,0.5726931095123291
160,0.004279613494873047,0.010334968566894531,0.028221845626831055,0.07770371437072754,0.2652111053466797,0.9358091354370117
640,0.014212369918823242,0.04157876968383789,0.12617850303649902,0.49918270111083984,1.7367634773254395,6.8944151401519775
2560,0.08830761909484863,0.3645515441894531,1.5630314350128174,6.329330682754517,26.194798707962036,Timeout: 60s
10240,1.044558048248291,5.534189224243164,23.848665714263916,Timeout: 60s,,
