,2,4,8,16,32,64
10,0.007403373718261719,0.010589838027954102,0.02422332763671875,0.05098462104797363,0.15799689292907715,0.5272152423858643
40,0.00775146484375,0.01471853256225586,0.030426502227783203,0.08088850975036621,0.21950364112854004,0.6532249450683594
160,0.018635034561157227,0.03449821472167969,0.07461667060852051,0.18329215049743652,0.4972248077392578,1.3117573261260986
640,0.05992531776428223,0.18063974380493164,0.2983424663543701,0.8679113388061523,2.510458469390869,8.789145946502686
2560,0.2987203598022461,0.8295366764068604,2.2761759757995605,8.156996726989746,29.857179164886475,Timeout: 30s
10240,1.7162268161773682,6.635786533355713,26.463136672973633,Timeout: 30s,,
